frame.number	frame.time	tcp.analysis.ack_rtt
19083	May 19, 2016 13:18:12.875454000	0.006166000
19084	May 19, 2016 13:18:12.877074000	0.005558000
19085	May 19, 2016 13:18:12.877147000	0.005630000
19086	May 19, 2016 13:18:12.877149000	0.005272000
19087	May 19, 2016 13:18:12.896314000	
19088	May 19, 2016 13:18:12.896492000	
19089	May 19, 2016 13:18:12.901848000	0.005534000
19090	May 19, 2016 13:18:12.902018000	0.005526000
19091	May 19, 2016 13:18:12.912059000	
19092	May 19, 2016 13:18:12.912174000	
19093	May 19, 2016 13:18:12.912234000	
19094	May 19, 2016 13:18:12.916564000	
19095	May 19, 2016 13:18:12.917347000	0.005288000
19096	May 19, 2016 13:18:12.917488000	0.005314000
19097	May 19, 2016 13:18:12.917606000	0.005372000
19098	May 19, 2016 13:18:12.921753000	0.005189000
19099	May 19, 2016 13:18:12.945408000	
19100	May 19, 2016 13:18:12.945556000	
19101	May 19, 2016 13:18:12.952610000	0.007202000
19102	May 19, 2016 13:18:12.952621000	0.007065000
19103	May 19, 2016 13:18:12.962015000	
19104	May 19, 2016 13:18:12.962111000	
19105	May 19, 2016 13:18:12.962150000	
19106	May 19, 2016 13:18:12.965202000	
19107	May 19, 2016 13:18:12.967364000	0.005349000
19108	May 19, 2016 13:18:12.967408000	0.005297000
19109	May 19, 2016 13:18:12.967410000	0.005260000
19110	May 19, 2016 13:18:12.971041000	0.005839000
19111	May 19, 2016 13:18:12.983127000	
19112	May 19, 2016 13:18:12.983223000	
19113	May 19, 2016 13:18:12.988795000	0.005668000
19114	May 19, 2016 13:18:12.988952000	0.005729000
19115	May 19, 2016 13:18:12.993314000	
19116	May 19, 2016 13:18:12.993477000	
19117	May 19, 2016 13:18:12.993521000	
19118	May 19, 2016 13:18:12.993671000	
19119	May 19, 2016 13:18:12.995477000	
19120	May 19, 2016 13:18:12.999209000	0.005895000
19121	May 19, 2016 13:18:12.999361000	0.005884000
19122	May 19, 2016 13:18:12.999473000	0.005952000
19123	May 19, 2016 13:18:13.000933000	0.007262000
19124	May 19, 2016 13:18:13.019281000	
19125	May 19, 2016 13:18:13.019437000	
19126	May 19, 2016 13:18:13.024708000	0.005427000
19127	May 19, 2016 13:18:13.024715000	0.005278000
19128	May 19, 2016 13:18:13.026330000	
19129	May 19, 2016 13:18:13.026347000	
19130	May 19, 2016 13:18:13.029383000	
19131	May 19, 2016 13:18:13.029384000	
19132	May 19, 2016 13:18:13.036792000	0.010462000
19133	May 19, 2016 13:18:13.036800000	0.010453000
19134	May 19, 2016 13:18:13.036801000	0.007418000
19135	May 19, 2016 13:18:13.036802000	0.007418000
19136	May 19, 2016 13:18:13.049415000	
19137	May 19, 2016 13:18:13.049416000	
19138	May 19, 2016 13:18:13.051308000	
19139	May 19, 2016 13:18:13.055842000	0.006427000
19140	May 19, 2016 13:18:13.055899000	0.006483000
19141	May 19, 2016 13:18:13.056459000	0.005151000
19142	May 19, 2016 13:18:13.067477000	
19143	May 19, 2016 13:18:13.067608000	
19144	May 19, 2016 13:18:13.067609000	
19145	May 19, 2016 13:18:13.068657000	
19146	May 19, 2016 13:18:13.069144000	
19147	May 19, 2016 13:18:13.073446000	0.005969000
19148	May 19, 2016 13:18:13.073509000	0.005901000
19149	May 19, 2016 13:18:13.073522000	0.005913000
19150	May 19, 2016 13:18:13.074393000	0.005736000
19151	May 19, 2016 13:18:13.074451000	0.005307000
19152	May 19, 2016 13:18:13.092312000	
19153	May 19, 2016 13:18:13.092348000	
19154	May 19, 2016 13:18:13.096789000	
19155	May 19, 2016 13:18:13.097535000	0.005223000
19156	May 19, 2016 13:18:13.097558000	0.005210000
19157	May 19, 2016 13:18:13.102833000	0.006044000
19158	May 19, 2016 13:18:13.104267000	
19159	May 19, 2016 13:18:13.104351000	
19160	May 19, 2016 13:18:13.104685000	
19161	May 19, 2016 13:18:13.104762000	
19162	May 19, 2016 13:18:13.106682000	
19163	May 19, 2016 13:18:13.110007000	0.005740000
19164	May 19, 2016 13:18:13.110092000	0.005741000
19165	May 19, 2016 13:18:13.110161000	0.005476000
19166	May 19, 2016 13:18:13.110163000	0.005401000
19167	May 19, 2016 13:18:13.112299000	0.005617000
19168	May 19, 2016 13:18:13.118470000	
19169	May 19, 2016 13:18:13.118470000	
19170	May 19, 2016 13:18:13.124019000	0.005549000
19171	May 19, 2016 13:18:13.124093000	0.005623000
19172	May 19, 2016 13:18:13.130071000	
19173	May 19, 2016 13:18:13.135953000	
19174	May 19, 2016 13:18:13.135953000	
19175	May 19, 2016 13:18:13.136413000	
19176	May 19, 2016 13:18:13.136471000	
19177	May 19, 2016 13:18:13.139255000	0.009184000
19178	May 19, 2016 13:18:13.141423000	0.005470000
19179	May 19, 2016 13:18:13.141594000	
19180	May 19, 2016 13:18:13.141668000	
19181	May 19, 2016 13:18:13.156922000	
19182	May 19, 2016 13:18:13.156923000	
19183	May 19, 2016 13:18:13.157212000	
19184	May 19, 2016 13:18:13.162098000	
19185	May 19, 2016 13:18:13.162105000	
19186	May 19, 2016 13:18:13.162314000	
19187	May 19, 2016 13:18:13.165978000	
19188	May 19, 2016 13:18:13.166012000	
19189	May 19, 2016 13:18:13.171414000	
19190	May 19, 2016 13:18:13.171448000	
19191	May 19, 2016 13:18:13.172525000	
19192	May 19, 2016 13:18:13.172713000	
19193	May 19, 2016 13:18:13.172767000	
19194	May 19, 2016 13:18:13.177953000	
19195	May 19, 2016 13:18:13.177962000	0.005249000
19196	May 19, 2016 13:18:13.201190000	
19197	May 19, 2016 13:18:13.205022000	
19198	May 19, 2016 13:18:13.205127000	
19199	May 19, 2016 13:18:13.206806000	0.005616000
19200	May 19, 2016 13:18:13.210705000	0.005683000
19201	May 19, 2016 13:18:13.211839000	0.006712000
19202	May 19, 2016 13:18:13.214227000	
19203	May 19, 2016 13:18:13.214357000	
19204	May 19, 2016 13:18:13.218124000	
19205	May 19, 2016 13:18:13.221061000	0.006834000
19206	May 19, 2016 13:18:13.221063000	0.006706000
19207	May 19, 2016 13:18:13.226964000	0.008840000
19208	May 19, 2016 13:18:13.237496000	
19209	May 19, 2016 13:18:13.237497000	
19210	May 19, 2016 13:18:13.240319000	
19211	May 19, 2016 13:18:13.240605000	
19212	May 19, 2016 13:18:13.243130000	0.005634000
19213	May 19, 2016 13:18:13.243186000	0.005689000
19214	May 19, 2016 13:18:13.246316000	0.005997000
19215	May 19, 2016 13:18:13.246683000	0.006078000
19216	May 19, 2016 13:18:13.253529000	
19217	May 19, 2016 13:18:13.253620000	
19218	May 19, 2016 13:18:13.253762000	
19219	May 19, 2016 13:18:13.259057000	0.005528000
19220	May 19, 2016 13:18:13.259170000	0.005550000
19221	May 19, 2016 13:18:13.259564000	0.005802000
19222	May 19, 2016 13:18:13.268847000	
19223	May 19, 2016 13:18:13.274150000	0.005303000
19224	May 19, 2016 13:18:13.287127000	
19225	May 19, 2016 13:18:13.287239000	
19226	May 19, 2016 13:18:13.287268000	
19227	May 19, 2016 13:18:13.287475000	
19228	May 19, 2016 13:18:13.290227000	
19229	May 19, 2016 13:18:13.290227000	
19230	May 19, 2016 13:18:13.291224000	
19231	May 19, 2016 13:18:13.293128000	0.006001000
19232	May 19, 2016 13:18:13.293140000	0.005901000
19233	May 19, 2016 13:18:13.293179000	0.005911000
19234	May 19, 2016 13:18:13.293646000	0.006171000
19235	May 19, 2016 13:18:13.296529000	0.006302000
19236	May 19, 2016 13:18:13.296687000	0.006460000
19237	May 19, 2016 13:18:13.296690000	0.005466000
19238	May 19, 2016 13:18:13.303654000	
19239	May 19, 2016 13:18:13.309105000	0.005451000
19240	May 19, 2016 13:18:13.322695000	
19241	May 19, 2016 13:18:13.322919000	
19242	May 19, 2016 13:18:13.322921000	
19243	May 19, 2016 13:18:13.323235000	
19244	May 19, 2016 13:18:13.325850000	
19245	May 19, 2016 13:18:13.325851000	
19246	May 19, 2016 13:18:13.325984000	
19247	May 19, 2016 13:18:13.330403000	0.007708000
19248	May 19, 2016 13:18:13.330412000	0.007493000
19249	May 19, 2016 13:18:13.330413000	0.007492000
19250	May 19, 2016 13:18:13.330414000	0.007179000
19251	May 19, 2016 13:18:13.334381000	0.008531000
19252	May 19, 2016 13:18:13.334386000	0.008535000
19253	May 19, 2016 13:18:13.334388000	0.008404000
19254	May 19, 2016 13:18:13.340234000	
19255	May 19, 2016 13:18:13.346154000	0.005920000
19256	May 19, 2016 13:18:13.355362000	
19257	May 19, 2016 13:18:13.355472000	
19258	May 19, 2016 13:18:13.355613000	
19259	May 19, 2016 13:18:13.355687000	
19260	May 19, 2016 13:18:13.360582000	0.005220000
19261	May 19, 2016 13:18:13.360675000	0.005203000
19262	May 19, 2016 13:18:13.360967000	0.005354000
19263	May 19, 2016 13:18:13.360977000	0.005290000
19264	May 19, 2016 13:18:13.364524000	
19265	May 19, 2016 13:18:13.364554000	
19266	May 19, 2016 13:18:13.364707000	
19267	May 19, 2016 13:18:13.370122000	0.005598000
19268	May 19, 2016 13:18:13.370122000	0.005568000
19269	May 19, 2016 13:18:13.370122000	0.005415000
19270	May 19, 2016 13:18:13.375102000	
19271	May 19, 2016 13:18:13.380504000	0.005402000
19272	May 19, 2016 13:18:13.387383000	
19273	May 19, 2016 13:18:13.387482000	
19274	May 19, 2016 13:18:13.388349000	
19275	May 19, 2016 13:18:13.388455000	
19276	May 19, 2016 13:18:13.392687000	0.005304000
19277	May 19, 2016 13:18:13.392715000	0.005233000
19278	May 19, 2016 13:18:13.393964000	0.005615000
19279	May 19, 2016 13:18:13.394008000	0.005553000
19280	May 19, 2016 13:18:13.398298000	
19281	May 19, 2016 13:18:13.398396000	
19282	May 19, 2016 13:18:13.398560000	
19283	May 19, 2016 13:18:13.403950000	0.005652000
19284	May 19, 2016 13:18:13.403951000	0.005555000
19285	May 19, 2016 13:18:13.403974000	0.005414000
19286	May 19, 2016 13:18:13.411746000	
19287	May 19, 2016 13:18:13.417345000	0.005599000
19288	May 19, 2016 13:18:13.417345000	
19289	May 19, 2016 13:18:13.417345000	
19290	May 19, 2016 13:18:13.422665000	0.005320000
19291	May 19, 2016 13:18:13.423021000	0.005676000
19292	May 19, 2016 13:18:13.426189000	
19293	May 19, 2016 13:18:13.426252000	
19294	May 19, 2016 13:18:13.429342000	
19295	May 19, 2016 13:18:13.429344000	
19296	May 19, 2016 13:18:13.431398000	
19297	May 19, 2016 13:18:13.437968000	
19298	May 19, 2016 13:18:13.438048000	
19299	May 19, 2016 13:18:13.475269000	
19300	May 19, 2016 13:18:13.477738000	
19301	May 19, 2016 13:18:13.479079000	
19302	May 19, 2016 13:18:13.480655000	
19303	May 19, 2016 13:18:13.485082000	
19304	May 19, 2016 13:18:13.485156000	
19305	May 19, 2016 13:18:13.489456000	
19306	May 19, 2016 13:18:13.489548000	
19307	May 19, 2016 13:18:13.494824000	
19308	May 19, 2016 13:18:13.494830000	0.065486000
19309	May 19, 2016 13:18:13.502098000	
19310	May 19, 2016 13:18:13.506332000	
19311	May 19, 2016 13:18:13.507016000	
19312	May 19, 2016 13:18:13.507089000	
19313	May 19, 2016 13:18:13.508352000	0.018896000
19314	May 19, 2016 13:18:13.511760000	0.005428000
19315	May 19, 2016 13:18:13.512554000	0.005538000
19316	May 19, 2016 13:18:13.512560000	0.005471000
19317	May 19, 2016 13:18:13.517303000	
19318	May 19, 2016 13:18:13.517423000	
19319	May 19, 2016 13:18:13.523001000	0.005698000
19320	May 19, 2016 13:18:13.523110000	0.005687000
19321	May 19, 2016 13:18:13.531379000	
19322	May 19, 2016 13:18:13.532896000	
19323	May 19, 2016 13:18:13.533079000	
19324	May 19, 2016 13:18:13.533368000	
19325	May 19, 2016 13:18:13.533506000	
19326	May 19, 2016 13:18:13.537143000	0.005764000
19327	May 19, 2016 13:18:13.538284000	0.005388000
19328	May 19, 2016 13:18:13.538293000	0.005214000
19329	May 19, 2016 13:18:13.542740000	0.009372000
19330	May 19, 2016 13:18:13.542831000	0.009325000
19331	May 19, 2016 13:18:13.548546000	
19332	May 19, 2016 13:18:13.548783000	
19333	May 19, 2016 13:18:13.548984000	
19334	May 19, 2016 13:18:13.554833000	0.006287000
19335	May 19, 2016 13:18:13.554964000	0.006181000
19336	May 19, 2016 13:18:13.555100000	0.006116000
19337	May 19, 2016 13:18:13.559006000	
19338	May 19, 2016 13:18:13.559139000	
19339	May 19, 2016 13:18:13.559219000	
19340	May 19, 2016 13:18:13.563292000	
19341	May 19, 2016 13:18:13.563375000	
19342	May 19, 2016 13:18:13.564421000	0.005415000
19343	May 19, 2016 13:18:13.564439000	0.005300000
19344	May 19, 2016 13:18:13.564440000	0.005221000
19345	May 19, 2016 13:18:13.568594000	0.005302000
19346	May 19, 2016 13:18:13.568616000	0.005241000
19347	May 19, 2016 13:18:13.575880000	
19348	May 19, 2016 13:18:13.576109000	
19349	May 19, 2016 13:18:13.576217000	
19350	May 19, 2016 13:18:13.581357000	0.005477000
19351	May 19, 2016 13:18:13.581385000	0.005276000
19352	May 19, 2016 13:18:13.581387000	0.005170000
19353	May 19, 2016 13:18:13.587323000	
19354	May 19, 2016 13:18:13.587531000	
19355	May 19, 2016 13:18:13.589491000	
19356	May 19, 2016 13:18:13.589513000	
19357	May 19, 2016 13:18:13.592834000	0.005511000
19358	May 19, 2016 13:18:13.592945000	0.005414000
19359	May 19, 2016 13:18:13.594775000	
19360	May 19, 2016 13:18:13.602375000	
19361	May 19, 2016 13:18:13.602424000	
19362	May 19, 2016 13:18:13.603273000	
19363	May 19, 2016 13:18:13.607543000	
19364	May 19, 2016 13:18:13.607551000	
19365	May 19, 2016 13:18:13.608826000	
19366	May 19, 2016 13:18:13.613106000	
19367	May 19, 2016 13:18:13.613106000	
19368	May 19, 2016 13:18:13.618160000	
19369	May 19, 2016 13:18:13.618198000	
19370	May 19, 2016 13:18:13.619823000	
19371	May 19, 2016 13:18:13.619898000	
19372	May 19, 2016 13:18:13.623541000	
19373	May 19, 2016 13:18:13.623541000	
19374	May 19, 2016 13:18:13.632253000	
19375	May 19, 2016 13:18:13.632254000	
19376	May 19, 2016 13:18:13.637601000	0.019403000
19377	May 19, 2016 13:18:13.637760000	0.005506000
19378	May 19, 2016 13:18:13.652972000	
19379	May 19, 2016 13:18:13.653006000	
19380	May 19, 2016 13:18:13.657714000	
19381	May 19, 2016 13:18:13.658304000	0.005332000
19382	May 19, 2016 13:18:13.658354000	0.005348000
19383	May 19, 2016 13:18:13.663293000	0.005579000
19384	May 19, 2016 13:18:13.671058000	
19385	May 19, 2016 13:18:13.671106000	
19386	May 19, 2016 13:18:13.671553000	
19387	May 19, 2016 13:18:13.676800000	0.005742000
19388	May 19, 2016 13:18:13.676892000	0.005786000
19389	May 19, 2016 13:18:13.676949000	0.005396000
19390	May 19, 2016 13:18:13.692671000	
19391	May 19, 2016 13:18:13.692715000	
19392	May 19, 2016 13:18:13.698786000	0.006115000
19393	May 19, 2016 13:18:13.698860000	0.006145000
19394	May 19, 2016 13:18:13.711171000	
19395	May 19, 2016 13:18:13.716528000	0.005357000
19396	May 19, 2016 13:18:13.724597000	
19397	May 19, 2016 13:18:13.724598000	
19398	May 19, 2016 13:18:13.725176000	
19399	May 19, 2016 13:18:13.730018000	0.005421000
19400	May 19, 2016 13:18:13.730043000	0.005445000
19401	May 19, 2016 13:18:13.731327000	0.006151000
19402	May 19, 2016 13:18:13.749408000	
19403	May 19, 2016 13:18:13.749461000	
19404	May 19, 2016 13:18:13.753978000	
19405	May 19, 2016 13:18:13.755760000	0.006352000
19406	May 19, 2016 13:18:13.755834000	0.006373000
19407	May 19, 2016 13:18:13.757325000	
19408	May 19, 2016 13:18:13.757424000	
19409	May 19, 2016 13:18:13.757458000	
19410	May 19, 2016 13:18:13.759177000	0.005199000
19411	May 19, 2016 13:18:13.764484000	0.007159000
19412	May 19, 2016 13:18:13.764709000	0.007285000
19413	May 19, 2016 13:18:13.885356000	
19414	May 19, 2016 13:18:13.885358000	
19415	May 19, 2016 13:18:13.885578000	
19416	May 19, 2016 13:18:13.885743000	
19417	May 19, 2016 13:18:13.890507000	0.005151000
19418	May 19, 2016 13:18:13.890518000	0.005160000
19419	May 19, 2016 13:18:13.890792000	0.005214000
19420	May 19, 2016 13:18:13.890927000	0.005184000
19421	May 19, 2016 13:18:13.983009000	
19422	May 19, 2016 13:18:13.983080000	
19423	May 19, 2016 13:18:13.989162000	0.006153000
19424	May 19, 2016 13:18:13.989169000	0.006089000
19425	May 19, 2016 13:18:13.996065000	
19426	May 19, 2016 13:18:14.001714000	0.005649000
19427	May 19, 2016 13:18:14.019119000	
19428	May 19, 2016 13:18:14.019120000	
19429	May 19, 2016 13:18:14.019437000	
19430	May 19, 2016 13:18:14.019551000	
19431	May 19, 2016 13:18:14.019779000	
19432	May 19, 2016 13:18:14.024421000	0.005302000
19433	May 19, 2016 13:18:14.024450000	0.005330000
19434	May 19, 2016 13:18:14.026007000	0.006570000
19435	May 19, 2016 13:18:14.026167000	0.006388000
19436	May 19, 2016 13:18:14.027013000	
19437	May 19, 2016 13:18:14.027250000	
19438	May 19, 2016 13:18:14.032725000	0.005712000
19439	May 19, 2016 13:18:14.032799000	0.005549000
19440	May 19, 2016 13:18:14.058065000	
19441	May 19, 2016 13:18:14.058065000	
19442	May 19, 2016 13:18:14.059582000	
19443	May 19, 2016 13:18:14.059853000	
19444	May 19, 2016 13:18:14.070097000	
19445	May 19, 2016 13:18:14.070122000	
19446	May 19, 2016 13:18:14.072213000	
19447	May 19, 2016 13:18:14.072260000	
19448	May 19, 2016 13:18:14.072262000	
19449	May 19, 2016 13:18:14.075323000	
19450	May 19, 2016 13:18:14.075345000	
19451	May 19, 2016 13:18:14.114911000	
19452	May 19, 2016 13:18:14.114992000	
19453	May 19, 2016 13:18:14.115130000	
19454	May 19, 2016 13:18:14.120095000	
19455	May 19, 2016 13:18:14.120159000	
19456	May 19, 2016 13:18:14.120541000	0.060688000
19457	May 19, 2016 13:18:14.124903000	
19458	May 19, 2016 13:18:14.130084000	0.015092000
19459	May 19, 2016 13:18:14.158939000	
19460	May 19, 2016 13:18:14.158940000	
19461	May 19, 2016 13:18:14.159121000	
19462	May 19, 2016 13:18:14.160486000	
19463	May 19, 2016 13:18:14.162543000	
19464	May 19, 2016 13:18:14.169758000	0.010819000
19465	May 19, 2016 13:18:14.169842000	0.010902000
19466	May 19, 2016 13:18:14.169868000	0.010747000
19467	May 19, 2016 13:18:14.169870000	0.009384000
19468	May 19, 2016 13:18:14.169871000	0.007328000
19469	May 19, 2016 13:18:14.203953000	
19470	May 19, 2016 13:18:14.205477000	
19471	May 19, 2016 13:18:14.205581000	
19472	May 19, 2016 13:18:14.205631000	
19473	May 19, 2016 13:18:14.206316000	
19474	May 19, 2016 13:18:14.206425000	
19475	May 19, 2016 13:18:14.209958000	0.006005000
19476	May 19, 2016 13:18:14.210857000	
19477	May 19, 2016 13:18:14.210897000	
19478	May 19, 2016 13:18:14.210913000	
19479	May 19, 2016 13:18:14.211682000	
19480	May 19, 2016 13:18:14.211691000	
19481	May 19, 2016 13:18:14.238349000	
19482	May 19, 2016 13:18:14.238375000	
19483	May 19, 2016 13:18:14.238554000	
19484	May 19, 2016 13:18:14.238800000	
19485	May 19, 2016 13:18:14.243828000	
19486	May 19, 2016 13:18:14.243864000	
19487	May 19, 2016 13:18:14.245006000	
19488	May 19, 2016 13:18:14.245805000	0.007251000
19489	May 19, 2016 13:18:14.250104000	0.005098000
19490	May 19, 2016 13:18:14.283813000	
19491	May 19, 2016 13:18:14.283995000	
19492	May 19, 2016 13:18:14.284530000	
19493	May 19, 2016 13:18:14.284652000	
19494	May 19, 2016 13:18:14.284683000	
19495	May 19, 2016 13:18:14.289276000	0.005463000
19496	May 19, 2016 13:18:14.289303000	0.005308000
19497	May 19, 2016 13:18:14.289824000	0.005294000
19498	May 19, 2016 13:18:14.289825000	0.005173000
19499	May 19, 2016 13:18:14.289825000	0.005142000
19500	May 19, 2016 13:18:14.327334000	
19501	May 19, 2016 13:18:14.327377000	
19502	May 19, 2016 13:18:14.327546000	
19503	May 19, 2016 13:18:14.327610000	
19504	May 19, 2016 13:18:14.327738000	
19505	May 19, 2016 13:18:14.332745000	0.005411000
19506	May 19, 2016 13:18:14.332746000	0.005369000
19507	May 19, 2016 13:18:14.332783000	0.005237000
19508	May 19, 2016 13:18:14.332785000	0.005175000
19509	May 19, 2016 13:18:14.333563000	0.005825000
19510	May 19, 2016 13:18:14.356935000	
19511	May 19, 2016 13:18:14.356936000	
19512	May 19, 2016 13:18:14.358234000	
19513	May 19, 2016 13:18:14.358234000	
19514	May 19, 2016 13:18:14.358482000	
19515	May 19, 2016 13:18:14.369495000	0.012560000
19516	May 19, 2016 13:18:14.369534000	0.012598000
19517	May 19, 2016 13:18:14.369536000	0.011302000
19518	May 19, 2016 13:18:14.369537000	0.011303000
19519	May 19, 2016 13:18:14.369538000	0.011056000
19520	May 19, 2016 13:18:14.411355000	
19521	May 19, 2016 13:18:14.411356000	
19522	May 19, 2016 13:18:14.411597000	
19523	May 19, 2016 13:18:14.411598000	
19524	May 19, 2016 13:18:14.411786000	
19525	May 19, 2016 13:18:14.412244000	
19526	May 19, 2016 13:18:14.416460000	0.005105000
19527	May 19, 2016 13:18:14.416495000	0.005139000
19528	May 19, 2016 13:18:14.417479000	0.005882000
19529	May 19, 2016 13:18:14.417517000	0.005919000
19530	May 19, 2016 13:18:14.417518000	0.005732000
19531	May 19, 2016 13:18:14.417519000	0.005275000
19532	May 19, 2016 13:18:14.466251000	
19533	May 19, 2016 13:18:14.466282000	
19534	May 19, 2016 13:18:14.466471000	
19535	May 19, 2016 13:18:14.466611000	
19536	May 19, 2016 13:18:14.466613000	
19537	May 19, 2016 13:18:14.466781000	
19538	May 19, 2016 13:18:14.497654000	0.031403000
